raceId,driverId,constructorId,position,points
318,138,25,17,0
318,87,34,\N,0
318,100,27,\N,0
318,77,1,\N,0
318,105,29,\N,0
318,110,17,\N,0
318,57,32,\N,0
318,122,41,\N,0
318,103,26,\N,0
318,123,27,\N,0
318,88,26,\N,0
318,78,40,\N,0
318,143,32,\N,0
318,128,40,\N,0
318,133,29,\N,0
318,120,39,\N,0
318,129,39,\N,0
319,77,1,1,10
319,102,1,2,6
319,119,3,3,4
319,117,6,4,3
319,84,34,5,2
319,131,25,6,1
319,137,22,7,0
319,127,41,8,0
319,123,27,9,0
319,133,29,10,0
319,99,36,11,0
319,100,27,\N,0
319,94,18,\N,0
319,30,22,\N,0
319,65,32,\N,0
319,138,25,\N,0
319,88,26,\N,0
319,81,18,\N,0
319,95,3,\N,0
319,70,17,\N,0
319,57,32,\N,0
319,110,17,\N,0
319,109,35,\N,0
319,139,35,\N,0
319,91,41,\N,0
319,55,6,\N,0
319,105,29,\N,0
319,78,40,\N,0
319,128,40,\N,0
319,103,26,\N,0
319,87,34,\N,0
319,144,42,\N,0
320,102,1,1,5
320,95,3,2,3
320,77,1,3,2
320,137,22,4,1.5
320,119,3,5,1
320,81,6,6,0.5
320,139,35,7,0
320,110,17,8,0
320,70,17,9,0
320,131,25,10,0
320,65,32,11,0
320,109,35,12,0
320,105,29,13,0
320,127,41,14,0
320,133,29,15,0
320,90,18,16,0
320,87,34,17,0
320,100,27,18,0
320,57,32,19,0
320,91,41,20,0
320,94,18,\N,0
320,30,22,\N,0
320,55,6,\N,0
320,78,40,\N,0
320,123,27,\N,0
320,138,25,\N,0
320,88,33,\N,0
320,84,34,\N,0
320,128,40,\N,0
320,92,33,\N,0
320,99,36,\N,0
320,144,42,\N,0
321,102,1,1,9
321,55,25,2,6
321,123,3,3,4
321,137,22,4,3
321,131,34,5,2
321,138,25,6,1
321,94,18,7,0
321,103,33,8,0
321,119,3,9,0
321,105,21,10,0
321,145,22,11,0
321,146,21,12,0
321,90,44,13,0
321,127,41,14,0
321,147,18,\N,0
321,88,33,\N,0
321,95,6,\N,0
321,77,1,\N,0
321,148,34,\N,0
321,129,45,\N,0
321,110,35,\N,0
321,117,6,\N,0
321,122,41,\N,0
321,118,32,\N,0
321,78,27,\N,0
321,151,32,\N,0
321,112,27,\N,0
321,140,46,\N,0
321,81,35,\N,0
321,109,46,\N,0
321,99,39,\N,0
321,114,39,\N,0
321,149,44,\N,0
321,150,47,\N,0
321,92,42,\N,0
322,117,6,1,9
322,77,1,2,6
322,102,1,3,4
322,95,6,4,3
322,123,3,5,2
322,137,22,6,1
322,55,25,7,0
322,138,25,8,0
322,94,18,9,0
322,145,22,10,0
322,78,27,11,0
322,112,27,12,0
322,119,3,13,0
322,81,35,14,0
322,133,21,\N,0
322,151,32,\N,0
322,131,34,\N,0
322,147,18,\N,0
322,114,39,\N,0
322,118,32,\N,0
322,88,33,\N,0
322,105,21,\N,0
322,148,34,\N,0
322,103,33,\N,0
322,129,45,\N,0
322,110,35,\N,0
322,140,46,\N,0
322,109,46,\N,0
322,122,41,\N,0
322,127,41,\N,0
322,99,39,\N,0
322,90,44,\N,0
322,92,42,\N,0
322,149,44,\N,0
322,150,47,\N,0
323,119,3,1,9
323,77,1,2,6
323,145,22,3,4
323,117,6,4,3
323,137,22,5,2
323,55,25,6,1
323,118,32,7,0
323,151,32,8,0
323,112,27,9,0
323,78,27,10,0
323,147,18,11,0
323,109,46,12,0
323,103,33,13,0
323,129,45,\N,0
323,95,6,\N,0
323,148,46,\N,0
323,131,34,\N,0
323,110,35,\N,0
323,127,41,\N,0
323,123,3,\N,0
323,88,33,\N,0
323,102,1,\N,0
323,139,35,\N,0
323,122,41,\N,0
323,138,25,\N,0
323,90,44,\N,0
323,94,18,\N,0
323,133,21,\N,0
323,105,21,\N,0
323,101,34,\N,0
323,92,42,\N,0
323,149,44,\N,0
323,152,47,\N,0
323,99,39,\N,0
323,114,39,\N,0
324,102,1,1,9
324,55,25,2,6
324,77,1,3,4
324,123,3,4,3
324,133,21,5,2
324,103,33,6,1
324,148,46,7,0
324,118,32,\N,0
324,95,6,\N,0
324,147,18,\N,0
324,109,46,\N,0
324,112,27,\N,0
324,119,3,\N,0
324,110,35,\N,0
324,138,25,\N,0
324,117,6,\N,0
324,145,22,\N,0
324,101,34,\N,0
324,122,41,\N,0
324,78,27,\N,0
324,88,33,\N,0
324,94,18,\N,0
324,151,32,\N,0
324,131,34,\N,0
324,139,35,\N,0
324,137,22,\N,0
324,105,21,\N,0
324,129,45,\N,0
324,127,41,\N,0
324,90,44,\N,0
324,99,39,\N,0
324,114,39,\N,0
324,149,44,\N,0
324,92,42,\N,0
324,152,47,\N,0
325,102,1,1,9
325,137,22,2,6
325,95,6,3,4
325,77,1,4,3
325,117,6,5,2
325,118,32,6,1
325,131,34,7,0
325,133,21,8,0
325,103,33,9,0
325,122,41,10,0
325,138,25,11,0
325,88,33,12,0
325,129,45,13,0
325,151,32,\N,0
325,148,46,\N,0
325,110,35,\N,0
325,109,46,\N,0
325,119,3,\N,0
325,112,27,\N,0
325,55,25,\N,0
325,145,22,\N,0
325,123,3,\N,0
325,78,27,\N,0
325,139,35,\N,0
325,105,21,\N,0
325,94,18,\N,0
325,90,44,\N,0
325,127,41,\N,0
325,147,18,\N,0
325,101,34,\N,0
325,99,39,\N,0
325,114,39,\N,0
325,92,42,\N,0
325,149,44,\N,0
325,152,47,\N,0
326,117,6,1,9
326,95,6,2,6
326,77,1,3,4
326,145,22,4,3
326,123,3,5,2
326,137,22,6,1
326,55,25,7,0
326,151,32,8,0
326,119,3,9,0
326,118,32,10,0
326,131,34,11,0
326,94,18,12,0
326,110,35,13,0
326,147,18,14,0
326,148,46,15,0
326,78,27,16,0
326,105,21,17,0
326,112,27,18,0
326,129,45,19,0
326,102,1,20,0
326,109,46,\N,0
326,103,33,\N,0
326,88,33,\N,0
326,138,25,\N,0
326,101,34,\N,0
326,139,35,\N,0
326,90,44,\N,0
326,122,41,\N,0
326,127,41,\N,0
326,133,21,\N,0
326,114,39,\N,0
326,99,39,\N,0
326,92,42,\N,0
326,149,44,\N,0
326,152,47,\N,0
327,117,6,1,9
327,122,41,2,6
327,102,1,3,4
327,137,22,4,3
327,77,1,5,2
327,119,3,6,1
327,88,33,7,0
327,103,33,8,0
327,112,27,9,0
327,105,21,10,0
327,118,32,11,0
327,151,32,12,0
327,131,34,13,0
327,78,27,14,0
327,101,34,15,0
327,145,22,16,0
327,114,39,17,0
327,95,6,18,0
327,110,35,\N,0
327,138,25,\N,0
327,127,41,\N,0
327,94,18,\N,0
327,55,25,\N,0
327,133,21,\N,0
327,123,3,\N,0
327,139,35,\N,0
327,147,18,\N,0
327,99,39,\N,0
327,148,46,\N,0
327,109,46,\N,0
327,129,45,\N,0
327,90,44,\N,0
327,149,44,\N,0
327,92,42,\N,0
327,152,47,\N,0
328,117,6,1,9
328,123,3,2,6
328,102,1,3,4
328,103,33,4,3
328,137,22,5,2
328,88,33,6,1
328,133,21,7,0
328,55,25,8,0
328,131,34,9,0
328,78,27,10,0
328,139,35,11,0
328,147,18,12,0
328,112,27,13,0
328,77,1,14,0
328,95,6,\N,0
328,122,41,\N,0
328,151,32,\N,0
328,118,32,\N,0
328,99,39,\N,0
328,105,21,\N,0
328,119,3,\N,0
328,138,25,\N,0
328,145,22,\N,0
328,110,35,\N,0
328,94,18,\N,0
328,127,41,\N,0
328,129,45,\N,0
328,101,34,\N,0
328,109,46,\N,0
328,148,46,\N,0
328,90,44,\N,0
328,114,39,\N,0
328,149,44,\N,0
328,92,42,\N,0
328,152,47,\N,0
329,102,1,1,9
329,145,22,2,6
329,77,1,3,4
329,117,6,4,3
329,119,3,5,2
329,123,3,6,1
329,122,41,7,0
329,118,32,8,0
329,133,21,9,0
329,78,27,10,0
329,55,25,11,0
329,109,46,\N,0
329,103,33,\N,0
329,88,33,\N,0
329,138,25,\N,0
329,137,22,\N,0
329,94,18,\N,0
329,148,46,\N,0
329,95,6,\N,0
329,127,41,\N,0
329,101,34,\N,0
329,105,21,\N,0
329,151,32,\N,0
329,131,34,\N,0
329,139,35,\N,0
329,112,27,\N,0
329,129,45,\N,0
329,147,18,\N,0
329,114,39,\N,0
329,110,35,\N,0
329,99,39,\N,0
329,90,44,\N,0
329,92,42,\N,0
329,149,44,\N,0
329,152,47,\N,0
330,123,3,1,9
330,102,1,2,6
330,137,22,3,4
330,119,3,4,3
330,118,32,5,2
330,103,33,6,1
330,151,32,7,0
330,127,41,8,0
330,133,21,9,0
330,139,35,10,0
330,78,27,11,0
330,105,21,12,0
330,99,39,13,0
330,112,27,14,0
330,147,18,15,0
330,77,1,16,0
330,95,6,17,0
330,145,22,\N,0
330,122,41,\N,0
330,88,33,\N,0
330,117,6,\N,0
330,55,25,\N,0
330,131,34,\N,0
330,94,18,\N,0
330,110,35,\N,0
330,138,25,\N,0
330,114,39,\N,0
330,101,34,\N,0
330,109,46,\N,0
330,148,46,\N,0
330,129,45,\N,0
330,92,42,\N,0
330,90,44,\N,0
330,149,44,\N,0
330,152,47,\N,0
331,102,1,1,9
331,117,6,2,6
331,77,1,3,4
331,145,22,4,3
331,137,22,5,2
331,127,41,6,1
331,122,41,7,0
331,55,25,8,0
331,103,33,9,0
331,133,21,10,0
331,118,32,11,0
331,151,32,12,0
331,105,21,13,0
331,78,27,14,0
331,94,18,15,0
331,129,45,16,0
331,131,34,17,0
331,101,34,\N,0
331,110,35,\N,0
331,123,3,\N,0
331,95,6,\N,0
331,119,3,\N,0
331,139,35,\N,0
331,138,25,\N,0
331,88,33,\N,0
331,147,18,\N,0
331,112,27,\N,0
331,99,39,\N,0
331,114,39,\N,0
331,92,42,\N,0
331,90,44,\N,0
331,149,44,\N,0
331,152,47,\N,0
332,102,1,1,9
332,117,6,2,6
332,77,1,3,4
332,95,6,4,3
332,119,3,5,2
332,138,25,6,1
332,137,22,7,0
332,145,22,8,0
332,133,21,9,0
332,110,35,10,0
332,78,27,11,0
332,105,21,12,0
332,112,27,13,0
332,114,39,\N,0
332,122,41,\N,0
332,88,33,\N,0
332,129,45,\N,0
332,127,41,\N,0
332,131,34,\N,0
332,123,3,\N,0
332,118,32,\N,0
332,139,35,\N,0
332,151,32,\N,0
332,103,33,\N,0
332,94,18,\N,0
332,55,25,\N,0
332,99,39,\N,0
332,147,18,\N,0
332,101,34,\N,0
332,92,42,\N,0
332,90,44,\N,0
332,149,44,\N,0
332,152,47,\N,0
333,95,6,1,9
333,102,1,2,6
333,117,6,3,4
333,77,1,4,3
333,137,22,5,2
333,145,22,6,1
333,119,3,7,0
333,55,25,8,0
333,105,21,9,0
333,78,27,10,0
333,94,18,11,0
333,127,41,12,0
333,133,21,13,0
333,88,33,14,0
333,139,35,15,0
333,112,27,\N,0
333,101,34,\N,0
333,122,41,\N,0
333,123,3,\N,0
333,103,33,\N,0
333,131,34,\N,0
333,151,32,\N,0
333,118,32,\N,0
333,114,39,\N,0
333,110,35,\N,0
333,138,25,\N,0
333,129,45,\N,0
333,147,18,\N,0
333,99,39,\N,0
333,92,42,\N,0
333,90,44,\N,0
333,149,44,\N,0
333,152,47,\N,0
334,117,6,1,9
334,95,6,2,6
334,145,22,3,4
334,123,3,4,3
334,119,3,5,2
334,88,33,6,1
334,78,27,7,0
334,127,41,8,0
334,114,39,9,0
334,105,21,10,0
334,118,32,\N,0
334,122,41,\N,0
334,77,1,\N,0
334,102,1,\N,0
334,137,22,\N,0
334,110,35,\N,0
334,129,45,\N,0
334,94,18,\N,0
334,112,27,\N,0
334,103,33,\N,0
334,138,25,\N,0
334,99,39,\N,0
334,131,34,\N,0
334,55,25,\N,0
334,139,35,\N,0
334,151,32,\N,0
334,101,34,\N,0
334,147,18,\N,0
334,146,21,\N,0
334,92,42,\N,0
334,90,44,\N,0
334,149,44,\N,0
334,152,47,\N,0
335,137,22,1,9
335,90,22,2,6
335,88,33,3,4
335,119,3,4,3
335,123,3,5,2
335,138,25,6,1
335,78,27,7,0
335,94,18,8,0
335,133,21,9,0
335,112,27,10,0
335,118,32,\N,0
335,65,32,\N,0
335,105,21,\N,0
335,95,6,\N,0
335,139,35,\N,0
335,103,33,\N,0
335,81,18,\N,0
335,122,41,\N,0
335,110,35,\N,0
335,127,41,\N,0
335,101,34,\N,0
335,77,1,\N,0
335,102,1,\N,0
335,117,6,\N,0
335,131,34,\N,0
335,55,25,\N,0
335,129,45,\N,0
335,99,39,\N,0
335,114,39,\N,0
335,92,42,\N,0
336,137,22,1,9
336,95,6,2,6
336,117,6,3,4
336,77,1,4,3
336,123,3,5,2
336,119,3,6,1
336,90,22,7,0
336,55,25,8,0
336,94,18,9,0
336,78,27,10,0
336,112,27,11,0
336,131,34,12,0
336,129,45,13,0
336,139,35,\N,0
336,102,1,\N,0
336,99,39,\N,0
336,65,32,\N,0
336,138,25,\N,0
336,122,41,\N,0
336,118,32,\N,0
336,127,41,\N,0
336,110,35,\N,0
336,103,33,\N,0
336,81,18,\N,0
336,101,34,\N,0
336,88,33,\N,0
336,105,21,\N,0
336,114,39,\N,0
336,133,21,\N,0
336,92,42,\N,0
1,18,23,1,10
1,22,23,2,8
1,15,7,3,6
1,10,7,4,5
1,4,4,5,4
1,3,3,6,3
1,67,5,7,2
1,7,5,8,1
1,16,10,9,0
1,2,2,10,0
1,21,10,11,0
1,17,9,12,0
1,20,9,13,0
1,9,2,14,0
1,8,6,15,0
1,13,6,\N,0
1,12,4,\N,0
1,6,3,\N,0
1,5,1,\N,0
1,1,1,\N,0
2,18,23,1,5
2,2,2,2,4
2,10,7,3,3
2,15,7,4,2.5
2,22,23,5,2
2,17,9,6,1.5
2,1,1,7,1
2,3,3,8,0.5
2,13,6,9,0
2,7,5,10,0
2,4,4,11,0
2,6,3,12,0
2,12,4,13,0
2,8,6,14,0
2,20,9,15,0
2,67,5,16,0
2,16,10,17,0
2,21,10,18,0
2,9,2,\N,0
2,5,1,\N,0
3,20,9,1,10
3,17,9,2,8
3,18,23,3,6
3,22,23,4,5
3,5,1,5,4
3,1,1,6,3
3,10,7,7,2
3,67,5,8,1
3,4,4,9,0
3,8,6,10,0
3,7,5,11,0
3,2,2,12,0
3,9,2,13,0
3,21,10,14,0
3,3,3,15,0
3,12,4,16,0
3,16,10,17,0
3,6,3,\N,0
3,13,6,\N,0
3,15,7,\N,0
4,18,23,1,10
4,20,9,2,8
4,15,7,3,6
4,1,1,4,5
4,22,23,5,4
4,8,6,6,3
4,10,7,7,2
4,4,4,8,1
4,3,3,9,0
4,12,4,10,0
4,17,9,11,0
4,5,1,12,0
4,7,5,13,0
4,13,6,14,0
4,21,10,15,0
4,16,10,16,0
4,67,5,17,0
4,9,2,18,0
4,2,2,19,0
4,6,3,\N,0
5,18,23,1,10
5,22,23,2,8
5,17,9,3,6
5,20,9,4,5
5,4,4,5,4
5,13,6,6,3
5,2,2,7,2
5,3,3,8,1
5,1,1,9,0
5,10,7,10,0
5,9,2,11,0
5,12,4,12,0
5,6,3,13,0
5,21,10,14,0
5,8,6,\N,0
5,5,1,\N,0
5,15,7,\N,0
5,67,5,\N,0
5,7,5,\N,0
5,16,10,\N,0
6,18,23,1,10
6,22,23,2,8
6,8,6,3,6
6,13,6,4,5
6,17,9,5,4
6,3,3,6,3
6,4,4,7,2
6,7,5,8,1
6,21,10,9,0
6,10,7,10,0
6,2,2,11,0
6,1,1,12,0
6,15,7,13,0
6,16,10,14,0
6,6,3,15,0
6,5,1,\N,0
6,9,2,\N,0
6,20,9,\N,0
6,12,4,\N,0
6,67,5,\N,0
7,18,23,1,10
7,17,9,2,8
7,20,9,3,6
7,15,7,4,5
7,3,3,5,4
7,13,6,6,3
7,9,2,7,2
7,10,7,8,1
7,8,6,9,0
7,4,4,10,0
7,2,2,11,0
7,6,3,12,0
7,1,1,13,0
7,5,1,14,0
7,67,5,15,0
7,12,4,16,0
7,16,10,17,0
7,7,5,18,0
7,22,23,\N,0
7,21,10,\N,0
8,20,9,1,10
8,17,9,2,8
8,22,23,3,6
8,13,6,4,5
8,3,3,5,4
8,18,23,6,3
8,15,7,7,2
8,8,6,8,1
8,10,7,9,0
8,21,10,10,0
8,6,3,11,0
8,12,4,12,0
8,9,2,13,0
8,4,4,14,0
8,2,2,15,0
8,1,1,16,0
8,16,10,17,0
8,67,5,18,0
8,7,5,\N,0
8,5,1,\N,0
9,17,9,1,10
9,20,9,2,8
9,13,6,3,6
9,3,3,4,5
9,18,23,5,4
9,22,23,6,3
9,4,4,7,2
9,5,1,8,1
9,10,7,9,0
9,2,2,10,0
9,21,10,11,0
9,6,3,12,0
9,12,4,13,0
9,9,2,14,0
9,16,10,15,0
9,67,5,16,0
9,15,7,17,0
9,1,1,18,0
9,8,6,\N,0
9,7,5,\N,0
10,1,1,1,10
10,8,6,2,8
10,17,9,3,6
10,3,3,4,5
10,5,1,5,4
10,10,7,6,3
10,18,23,7,2
10,15,7,8,1
10,6,3,9,0
10,22,23,10,0
10,2,2,11,0
10,12,4,12,0
10,9,2,13,0
10,21,10,14,0
10,153,5,15,0
10,67,5,16,0
10,20,9,\N,0
10,4,4,\N,0
10,16,10,\N,0
10,13,6,\N,0
11,22,23,1,10
11,1,1,2,8
11,8,6,3,6
11,5,1,4,5
11,3,3,5,4
11,4,4,6,3
11,18,23,7,2
11,9,2,8,1
11,17,9,9,0
11,16,10,10,0
11,2,2,11,0
11,21,10,12,0
11,15,7,13,0
11,10,7,14,0
11,154,4,15,0
11,153,5,16,0
11,69,6,17,0
11,6,3,18,0
11,67,5,\N,0
11,20,9,\N,0
12,8,6,1,10
12,21,10,2,8
12,20,9,3,6
12,9,2,4,5
12,2,2,5,4
12,5,1,6,3
12,22,23,7,2
12,3,3,8,1
12,17,9,9,0
12,10,7,10,0
12,16,10,11,0
12,67,5,12,0
12,6,3,13,0
12,69,6,14,0
12,4,4,\N,0
12,15,7,\N,0
12,18,23,\N,0
12,154,4,\N,0
12,1,1,\N,0
12,153,5,\N,0
13,22,23,1,10
13,18,23,2,8
13,8,6,3,6
13,16,10,4,5
13,4,4,5,4
13,5,1,6,3
13,2,2,7,2
13,20,9,8,1
13,21,6,9,0
13,6,3,10,0
13,10,7,11,0
13,1,1,12,0
13,67,5,13,0
13,15,7,14,0
13,154,4,15,0
13,3,3,16,0
13,24,10,\N,0
13,153,5,\N,0
13,9,2,\N,0
13,17,9,\N,0
14,1,1,1,10
14,10,7,2,8
14,4,4,3,6
14,20,9,4,5
14,18,23,5,4
14,22,23,6,3
14,5,1,7,2
14,9,2,8,1
14,6,3,9,0
14,8,6,10,0
14,3,3,11,0
14,15,7,12,0
14,21,6,13,0
14,24,10,14,0
14,153,5,\N,0
14,67,5,\N,0
14,17,9,\N,0
14,16,10,\N,0
14,2,2,\N,0
14,154,4,\N,0
15,20,9,1,10
15,15,7,2,8
15,1,1,3,6
15,8,6,4,5
15,3,3,5,4
15,2,2,6,3
15,22,23,7,2
15,18,23,8,1
15,9,2,9,0
15,4,4,10,0
15,5,1,11,0
15,21,6,12,0
15,16,10,13,0
15,24,10,14,0
15,6,3,15,0
15,154,4,16,0
15,17,9,17,0
15,153,5,\N,0
15,67,5,\N,0
15,10,7,\N,0
16,17,9,1,10
16,9,2,2,8
16,1,1,3,6
16,20,9,4,5
16,18,23,5,4
16,8,6,6,3
16,67,5,7,2
16,22,23,8,1
16,5,1,9,0
16,155,7,10,0
16,21,6,11,0
16,24,10,12,0
16,154,4,13,0
16,153,5,14,0
16,6,3,\N,0
16,3,3,\N,0
16,2,2,\N,0
16,16,10,\N,0
16,15,7,\N,0
16,4,4,\N,0
356,95,6,1,9
356,117,1,2,6
356,127,37,3,4
356,65,22,4,3
356,118,21,5,2
356,145,22,6,1
356,156,25,7,0
356,138,32,8,0
356,129,27,9,0
356,105,25,10,0
356,102,1,11,0
356,112,33,12,0
356,110,35,13,0
356,157,48,14,0
356,119,3,15,0
356,158,21,\N,0
356,146,49,\N,0
356,84,34,\N,0
356,122,37,\N,0
356,137,32,\N,0
356,78,45,\N,0
356,131,34,\N,0
356,123,3,\N,0
356,94,18,\N,0
356,77,6,\N,0
356,159,18,\N,0
356,114,33,\N,0
356,163,27,\N,0
356,148,44,\N,0
356,90,42,\N,0
356,133,35,\N,0
356,160,45,\N,0
356,161,48,\N,0
356,162,42,\N,0
356,164,39,\N,0
356,88,49,\N,0
356,140,46,\N,0
356,92,46,\N,0
357,102,1,1,9
357,117,1,2,6
357,145,22,3,4
357,123,3,4,3
357,118,21,5,2
357,156,25,6,1
357,133,35,7,0
357,99,39,8,0
357,158,21,9,0
357,110,35,10,0
357,65,22,11,0
357,78,45,12,0
357,84,34,\N,0
357,138,32,\N,0
357,159,18,\N,0
357,127,37,\N,0
357,137,32,\N,0
357,95,6,\N,0
357,119,3,\N,0
357,131,34,\N,0
357,94,18,\N,0
357,129,27,\N,0
357,77,6,\N,0
357,122,37,\N,0
357,112,33,\N,0
357,114,33,\N,0
357,105,25,\N,0
357,163,27,\N,0
357,157,48,\N,0
357,90,42,\N,0
357,92,46,\N,0
357,148,44,\N,0
357,160,45,\N,0
357,140,46,\N,0
357,164,39,\N,0
357,162,42,\N,0
357,88,49,\N,0
357,146,49,\N,0
357,161,48,\N,0
358,102,1,1,9
358,117,1,2,6
358,131,34,3,4
358,133,35,4,3
358,105,25,5,2
358,84,34,6,1
358,158,21,7,0
358,145,22,8,0
358,156,25,9,0
358,123,3,10,0
358,122,37,11,0
358,163,27,12,0
358,110,35,13,0
358,65,22,14,0
358,119,3,15,0
358,159,18,\N,0
358,99,39,\N,0
358,90,42,\N,0
358,112,33,\N,0
358,127,37,\N,0
358,137,32,\N,0
358,95,6,\N,0
358,162,42,\N,0
358,129,27,\N,0
358,94,18,\N,0
358,118,21,\N,0
358,157,48,\N,0
358,114,33,\N,0
358,138,32,\N,0
358,160,45,\N,0
358,140,46,\N,0
358,78,45,\N,0
358,146,49,\N,0
358,92,46,\N,0
358,148,44,\N,0
358,161,48,\N,0
358,88,49,\N,0
358,164,39,\N,0
359,102,1,1,9
359,119,3,2,6
359,105,25,3,4
359,145,22,4,3
359,117,1,5,2
359,99,39,6,1
359,158,21,7,0
359,129,27,8,0
359,84,34,9,0
359,131,34,10,0
359,137,32,11,0
359,157,48,12,0
359,133,35,13,0
359,163,27,14,0
359,65,22,15,0
359,94,18,\N,0
359,95,6,\N,0
359,118,21,\N,0
359,138,32,\N,0
359,112,33,\N,0
359,110,35,\N,0
359,77,6,\N,0
359,140,46,\N,0
359,123,3,\N,0
359,156,25,\N,0
359,122,37,\N,0
359,159,18,\N,0
359,127,37,\N,0
359,114,33,\N,0
359,90,42,\N,0
359,92,46,\N,0
359,148,44,\N,0
359,78,45,\N,0
359,161,48,\N,0
359,146,49,\N,0
359,88,49,\N,0
359,160,45,\N,0
359,164,39,\N,0
359,162,42,\N,0
360,117,1,1,9
360,119,3,2,6
360,158,21,3,4
360,157,48,4,3
360,65,22,5,2
360,123,3,6,1
360,99,39,7,0
360,110,35,8,0
360,156,25,9,0
360,77,6,\N,0
360,133,35,\N,0
360,137,32,\N,0
360,140,46,\N,0
360,159,18,\N,0
360,102,1,\N,0
360,84,34,\N,0
360,131,34,\N,0
360,95,6,\N,0
360,94,18,\N,0
360,138,32,\N,0
360,122,37,\N,0
360,127,37,\N,0
360,105,25,\N,0
360,145,22,\N,0
360,118,21,\N,0
360,112,33,\N,0
360,129,27,\N,0
360,90,42,\N,0
360,163,27,\N,0
360,114,33,\N,0
360,160,45,\N,0
360,162,42,\N,0
360,148,44,\N,0
360,78,45,\N,0
360,164,39,\N,0
360,161,48,\N,0
360,88,49,\N,0
360,146,49,\N,0
360,92,46,\N,0
361,123,3,1,9
361,119,3,2,6
361,110,35,3,4
361,137,32,4,3
361,163,27,5,2
361,133,35,6,1
361,102,1,7,0
361,157,48,8,0
361,90,42,\N,0
361,118,21,\N,0
361,156,25,\N,0
361,78,45,\N,0
361,122,37,\N,0
361,112,33,\N,0
361,140,46,\N,0
361,159,18,\N,0
361,127,37,\N,0
361,77,6,\N,0
361,99,39,\N,0
361,158,21,\N,0
361,117,1,\N,0
361,95,6,\N,0
361,131,34,\N,0
361,94,18,\N,0
361,145,22,\N,0
361,105,25,\N,0
361,138,32,\N,0
361,114,33,\N,0
361,65,22,\N,0
361,129,27,\N,0
361,84,34,\N,0
361,92,46,\N,0
361,148,44,\N,0
361,160,45,\N,0
361,146,49,\N,0
361,164,39,\N,0
361,161,48,\N,0
361,88,49,\N,0
361,162,42,\N,0
362,117,1,1,9
362,95,6,2,6
362,119,3,3,4
362,55,25,4,3
362,140,46,5,2
362,129,27,6,1
362,158,21,7,0
362,137,32,8,0
362,139,22,9,0
362,156,25,10,0
362,103,33,11,0
362,151,21,12,0
362,92,46,13,0
362,127,37,\N,0
362,131,34,\N,0
362,123,3,\N,0
362,138,32,\N,0
362,122,37,\N,0
362,145,22,\N,0
362,94,18,\N,0
362,112,33,\N,0
362,99,39,\N,0
362,77,6,\N,0
362,133,35,\N,0
362,163,27,\N,0
362,102,1,\N,0
362,110,35,\N,0
362,159,18,\N,0
362,157,48,\N,0
362,90,42,\N,0
362,78,45,\N,0
362,84,34,\N,0
362,161,48,\N,0
362,146,49,\N,0
362,160,45,\N,0
362,162,42,\N,0
362,88,49,\N,0
362,148,44,\N,0
362,164,39,\N,0
363,117,1,1,9
363,95,6,2,6
363,145,22,3,4
363,137,32,4,3
363,94,18,5,2
363,159,18,6,1
363,129,27,7,0
363,138,32,8,0
363,118,21,9,0
363,123,3,10,0
363,139,22,11,0
363,92,46,12,0
363,127,37,\N,0
363,84,34,\N,0
363,77,6,\N,0
363,103,33,\N,0
363,112,33,\N,0
363,156,25,\N,0
363,131,34,\N,0
363,55,25,\N,0
363,78,45,\N,0
363,119,3,\N,0
363,122,37,\N,0
363,110,35,\N,0
363,102,1,\N,0
363,90,42,\N,0
363,163,27,\N,0
363,158,21,\N,0
363,99,39,\N,0
363,157,48,\N,0
363,140,46,\N,0
363,133,35,\N,0
363,148,44,\N,0
363,160,45,\N,0
363,114,39,\N,0
363,146,49,\N,0
363,162,42,\N,0
363,88,49,\N,0
363,161,48,\N,0
364,102,1,1,9
364,117,1,2,6
364,95,6,3,4
364,119,3,4,3
364,137,32,5,2
364,118,21,6,1
364,110,35,7,0
364,84,34,8,0
364,94,18,9,0
364,55,25,10,0
364,163,27,11,0
364,158,21,12,0
364,131,34,\N,0
364,138,32,\N,0
364,122,37,\N,0
364,127,37,\N,0
364,139,22,\N,0
364,112,33,\N,0
364,156,25,\N,0
364,77,6,\N,0
364,140,46,\N,0
364,145,22,\N,0
364,123,3,\N,0
364,133,35,\N,0
364,105,33,\N,0
364,129,27,\N,0
364,159,18,\N,0
364,92,46,\N,0
364,157,48,\N,0
364,161,48,\N,0
364,114,39,\N,0
364,78,45,\N,0
364,99,39,\N,0
364,160,45,\N,0
364,90,42,\N,0
364,162,42,\N,0
364,148,44,\N,0
364,88,49,\N,0
365,95,6,1,9
365,102,1,2,6
365,123,3,3,4
365,117,1,4,3
365,158,21,5,2
365,137,32,6,1
365,133,35,7,0
365,139,22,8,0
365,55,25,9,0
365,118,21,10,0
365,131,34,11,0
365,84,34,12,0
365,156,25,13,0
365,159,18,\N,0
365,77,6,\N,0
365,119,3,\N,0
365,140,46,\N,0
365,145,22,\N,0
365,92,46,\N,0
365,138,32,\N,0
365,127,37,\N,0
365,122,37,\N,0
365,105,33,\N,0
365,160,45,\N,0
365,94,18,\N,0
365,110,35,\N,0
365,163,27,\N,0
365,129,27,\N,0
365,157,48,\N,0
365,161,48,\N,0
365,78,45,\N,0
365,112,33,\N,0
365,114,39,\N,0
365,146,49,\N,0
365,99,39,\N,0
365,90,42,\N,0
365,148,44,\N,0
